NO,Tanggal,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car,KOTA,Latitude,Longitude
1642,30-06-2024,1.2811768190307007,0.9221389316700014,1.03380893362181,-0.6204656150747164,,0.8239444829227403,-0.06040442592352064,-0.5764086522680278,0.3851886204811452,,SIDOARJO,-7.45597405,112.66088771295344
1643,01-07-2024,0.8694954447796507,0.6355291178689829,1.0722530896136655,-1.024057402827275,-0.6771493957095847,-0.23964748951334724,-0.06040442592352064,-0.3658559491351917,0.3851886204811452,,SIDOARJO,-7.45597405,112.66088771295344
1644,02-07-2024,0.787159169929441,0.5399925132686423,0.7646998416788252,0.05218736451288143,-0.6771493957095847,1.0298009937168215,-0.5783498392528149,-0.7869613554008641,-0.6662825137881142,,SIDOARJO,-7.45597405,112.66088771295344
1645,03-07-2024,0.787159169929441,-0.0332271143333931,0.7646998416788252,0.7248403441004793,0.9807913758732819,-1.0630735326896732,0.975486400735068,-0.5764086522680278,0.3851886204811452,,SIDOARJO,-7.45597405,112.66088771295344
1646,04-07-2024,1.1165042693302814,0.34891930406796434,0.6878115296951155,0.186717960430401,-0.3041127221034397,-1.6463336466062375,0.4575409874057737,-0.47113230070160983,1.4366597547504045,,SIDOARJO,-7.45597405,112.66088771295344
1647,05-07-2024,0.5401503453788105,0.34891930406796434,0.9569206216381002,-0.08234323140463815,-0.6771493957095847,-1.4061677173464757,0.975486400735068,-0.47113230070160983,1.4366597547504045,,SIDOARJO,-7.45597405,112.66088771295344
1648,06-07-2024,,0.5399925132686423,0.8031439976706808,0.186717960430401,,1.3385857599079438,0.975486400735068,-0.3658559491351917,1.4366597547504045,,SIDOARJO,-7.45597405,112.66088771295344
1649,07-07-2024,0.9518317196298605,0.062309490266945836,0.8415881536625349,-0.08234323140463815,-0.6771493957095847,1.2013480860452228,-0.06040442592352064,-0.26057959756877364,0.3851886204811452,,SIDOARJO,-7.45597405,112.66088771295344
1650,08-07-2024,,-0.17653202123390235,,,,,0.975486400735068,-0.47113230070160983,1.4366597547504045,,SIDOARJO,-7.45597405,112.66088771295344
1651,09-07-2024,0.2519733834030758,0.34891930406796434,0.45714659374398486,-1.1585879987447947,-0.6771493957095847,0.8239444829227403,0.4575409874057737,-0.47113230070160983,0.3851886204811452,,SIDOARJO,-7.45597405,112.66088771295344
1652,10-07-2024,0.4578140705286008,0.5399925132686423,0.5724790617195502,-0.8895268069097556,-0.6771493957095847,0.8239444829227403,0.4575409874057737,-0.47113230070160983,0.3851886204811452,,SIDOARJO,-7.45597405,112.66088771295344
1653,11-07-2024,0.37547779567839107,0.5399925132686423,0.49559074973584044,-1.4276491905798339,-0.6771493957095847,0.3093032059375365,0.975486400735068,-0.47113230070160983,1.4366597547504045,,SIDOARJO,-7.45597405,112.66088771295344
1654,12-07-2024,-0.03620357857265885,0.15784609486728648,0.38025828176027515,-1.4276491905798339,-0.6771493957095847,0.8239444829227403,0.975486400735068,-0.3658559491351917,1.4366597547504045,,SIDOARJO,-7.45597405,112.66088771295344
1655,13-07-2024,-0.11853985342286855,0.444455908668305,0.3033699697765654,-1.5621797864973535,-0.6771493957095847,0.8239444829227403,0.4575409874057737,-0.7869613554008641,0.3851886204811452,,SIDOARJO,-7.45597405,112.66088771295344
1656,14-07-2024,-0.777230052224549,0.062309490266945836,0.03426087783358064,-1.696710382414873,-0.6771493957095847,0.8239444829227403,2.0113772273936568,-0.3658559491351917,1.4366597547504045,,SIDOARJO,-7.45597405,112.66088771295344
1657,15-07-2024,-0.6125575025241282,0.34891930406796434,0.07270503382543482,-1.4276491905798339,-0.6771493957095847,0.8239444829227403,0.4575409874057737,-0.9975140585337002,0.3851886204811452,,SIDOARJO,-7.45597405,112.66088771295344
1658,16-07-2024,-0.20087612827307824,0.2533826994676254,0.38025828176027515,-1.1585879987447947,-0.6771493957095847,0.8239444829227403,0.975486400735068,-0.47113230070160983,1.4366597547504045,,SIDOARJO,-7.45597405,112.66088771295344
1659,17-07-2024,-0.03620357857265885,-0.08099541663356172,0.07270503382543482,-0.2168738273221577,-0.6771493957095847,0.8239444829227403,0.975486400735068,-0.681685003834446,1.9623953218850343,,SIDOARJO,-7.45597405,112.66088771295344
1660,18-07-2024,0.12846897112776054,0.2533826994676254,0.22648165779285567,-0.2168738273221577,-0.6771493957095847,0.8239444829227403,0.975486400735068,-0.7869613554008641,1.4366597547504045,,SIDOARJO,-7.45597405,112.66088771295344
1661,19-07-2024,0.12846897112776054,0.15784609486728648,0.38025828176027515,-0.3514044232396773,-0.6771493957095847,0.8239444829227403,0.975486400735068,-0.47113230070160983,1.4366597547504045,,SIDOARJO,-7.45597405,112.66088771295344
1662,20-07-2024,-0.03620357857265885,0.34891930406796434,0.26492581378470986,-1.024057402827275,-0.6771493957095847,0.8239444829227403,0.4575409874057737,-0.26057959756877364,1.4366597547504045,,SIDOARJO,-7.45597405,112.66088771295344
1663,21-07-2024,0.2108052459779717,0.062309490266945836,0.3033699697765654,-1.1585879987447947,-0.6771493957095847,0.7553256459913796,1.4934318140643623,-0.47113230070160983,1.4366597547504045,,SIDOARJO,-7.45597405,112.66088771295344
1664,22-07-2024,-0.03620357857265885,0.2533826994676254,0.26492581378470986,-1.2931185946623143,-0.6771493957095847,0.8239444829227403,0.4575409874057737,-0.9975140585337002,1.4366597547504045,,SIDOARJO,-7.45597405,112.66088771295344
